,content,uuid
7429,OWASP Top 10: #7 XSS and #8 Insecure Deserialization,67dbd5ea51c4484d8489665a6d8d65ec
7430,JavaScript: Security Essentials,e1580073e6d84809914063a701284362
7431,CompTIA PenTest+ (PT0-001): 4 Select Your Attacks (II),b200d59bdf854f58ac96b7ad56359910
7442,Amazon Web Services: Data Analytics,84bc439d47f8449da42c8b19d87732e8
7461,UX Foundations: Logic and Content,edcc9e7119a5433196bc2afad4028691
7469,Windows Server 2019: Implementing Group Policy,f63d1466d5074dbc8fde95d9c2d8874f
7476,Robot Framework Test Automation: Jenkins CI and Git Version Control,f8b5ad753e454c3287e7d7b4bd4c6f1f
7479,Data Science on Google Cloud Platform: Building Data Pipelines,d9f69f5bf3ea41dcb0f4aca1a79cba15
7486,React: SPAs,14172ae3ca0e460b8ee37dd6204dd556
7495,Thomas A. Stewart and Patricia O'Connell on Designing and Delivering Great Customer Experience,276fc5ceb20d4d3e969c60a122b6d3b2
7502,Learning Gantt Charts,e2155d0c038b4de3ad6481d049babd0b
7507,Excel 2013 Tips and Tricks,6ce8ddfea4204565aa19f2c8ec75a96b
7509,Salesforce for Sales Managers,b00be29f126e45dba130a116d0c35bb6
7512,Managing Budget-Constrained Projects with Microsoft Project,ec358c6297c843eba3518510d8ce4b53
7513,Salesforce: Dashboards,5e7ea301d90c4bcda0c943d741af1003
7522,Excel 2016: Managing and Analyzing Data,46dd2e823e4047c58db9905bea843085
7523,Salesforce: Custom Reports,d65af81b46ad43b0944b6ef92c4fbca6
7525,Measuring Team Performance,8b0c4b069e604951b170ecbbc1df09ca
7528,Learning SSH,82376f00355b4fafbad76efdce05dcb3
7529,Analyzing Big Data with Hive,d8ebe5e570ac4daab4ec7584947d079d
7530,Apache Flink: Exploratory Data Analytics with SQL,2aeb72f0f946437692be5e637a7c43b8
7534,Fred Kofman on Managing Conflict,6823baf9dbaa4975a12c466791637a8e
7540,Crunch Time: How to Be Your Best When It Matters Most (getAbstract Summary),2b05ee4106964cca864ba4df2e239268
7542,Ram Charan on Coaching High Potentials,cd321d5e6fa2497f859f1a0d81105557
7545,How I Got Here,deb1bb9728ce4ec09f79baf059dbe7a1
7546,Creating a Culture of Learning (2017),adcca62754a944329530e0db8effb0fc
7549,Edge Animate Essential Training,29310a4ee5f74ad69235705ad721ccd6
7552,Getting the Most from Recruiters While Job Hunting,6cf0ad3519534238a0be77277efc1834
7567,Marci Alboher on Encore Careers,8578d9366b0b44a9aeeb81b3266126dc
7594,Project Management Foundations: Teams,74a936e2e72540a480bd73b8522e3a98
7600,Excel: Analytics Tips,672e317dbea54c1ca9b91cb437091ec2
7605,Learning Arduino: Interfacing with Analog Devices,13185fa310664ead90a6778758a3538a
7606,Learning Arduino: Pulse Width Modulation,d2ccf57b8d2d47ffb151b94db9f7e65b
7623,Excel Power Query Tips and Techniques (Office 365),2ec259f079264f5d9769bb63d3eca539
7626,"Behavioral Science Insights on How to Have a Great Day, Every Day",72272424ba6044c49e194f366455553d
7641,Predictive Analytics Essential Training for Executives,35da5fe0a8f2416aae2239e278fe62ad
7648,LinkedIn Learning Highlights: Data Science and Analytics,995b3b7db30b43beb6439b4e89c0f3e7
7665,Brooke Shaden's Conceptual Photography: Start to Finish,9d4c51c794d14f26bccbc7c5e05c8de0
7666,Photoshop for Fashion Design: Rendering Techniques,2d3cf63bb099463d9fe28e75120092d7
7668,Pixel Playground,e6f264bb608d4477bbc33d8de7cb6c06
7669,2-Minute Tips for Senior Leaders,22a1fdb85e9d419eb1bb050374a895e7
7670,Photoshop for Fashion Design: 1 The Basics,68a24170fcf44002898605ffd417d676
7671,Photoshop for Fashion Design: 2 Rendering Techniques,b4493b81bae147ef94e51d9b19a29e3e
7672,The Elements of Composition for Illustrators,2f455772aa394346878244f4ff8fb090
7673,Unreal Engine: Lunchtime Lessons,181859b932634a5cb9cfd46ce523791c
7676,Building an In-House Photo Studio,89fe73d51f174280b95b25561801b072
7677,Green Screen Techniques for Video and Photography,8d76a66d57124c0e8e1878521a7b1c37
7678,Enhancing Images with Artificial Intelligence (AI),efae909738d945eab231e1bf9f839b65
7686,DevOps Foundations: Transforming the Enterprise,84add9c140c54395bd70bc9bba8d416f
7688,Arianna Huffington's Thrive 03: Setting Priorities and Letting Go,6d01bc913d7d478b898474b7144bd2ae
7694,Dreamweaver CC Essential Training,11324876f8b74fa19be95aa4792aa5e1
7705,Business Development Foundations: Researching Market and Customer Needs,c46557dbbf4e4819a11eceea0b0c3a01
7713,Optimizing Python Services,f7f7f826ae7c49b68f064a80152385a9
7741,"SAS Programming for R Users, Part 1",c897a0601b0a4041936168e8511ab45c
7747,Creating a Culture of Strategy Execution,a7175ff62c504149838829afbb95ff74
7754,Cert Prep: Excel Expert - Microsoft Office Specialist for Office 2019 and Office 365,1b6d731f18464308bd16cf893f2c0850
7762,Kim Lee: Digital and Physical Production and Design,3f4a486f2a7d413f9ebd0eb1aae48bea
7764,Design Thinking at Work (getAbstract Summary),211957580a4a42289fd493d6aed87063
7766,Additive Manufacturing: Materials for 3D Printing,66d9f0867af2430391d4fdc022a4c6c4
7772,Rapid Prototyping for Product Design,ceadcb9183d34a36a26596c850d959e7
7777,Design Foundations: Physical Materials,b11f54c384b045e7b1a24deb97a29dee
7780,Cultivating a Growth Mindset,bbcf08debe214ad0a5da291164098102
7814,"Creative Inspirations: Ed Emberley, Children's Book Illustrator",74e128bf479b48288acb034765637ae2
7821,Customer Service Using AI and Machine Learning,7117db14f3bd419f944b77400482667f
7823,Learning PowerPoint Desktop (Office 365),f2bd9b4a9e27444c917685a27cee005b
7829,Azure Essential Training for Developers,f08bf6c76ea94c2ea1dae0cbf36092fc
7842,vSphere 6.7 Foundations: Deploy and Administer VMs and Apps,d384ebbf627647dfa82c5cccb94c2f6e
7846,Smarter Cities: Using Data to Drive Urban Innovation,653f7c2c50594231833685926ce7adb7
7847,Ethical Hacking: Hacking IoT Devices,8cca06674d934e8e8b27cb77b2ec9990
7848,"Digital Technologies Case Studies: AI, IOT, Robotics, Blockchain",0617d0b352e64ceba7e7a0a0f2939b18
7851,Safeguarding AI,fc38e3cde74a45368c37027a2ed24374
7852,Sales: Closing a Complex Sale,9e330ae64f494d369d1c5487437c922f
7858,B2B Marketing Foundations,6a7048c7ef5d4d188b27f114742f4aad
7886,Being Positive at Work,15546ced299d48aa8bb0bceaf90b979c
7892,Financial Modeling and Forecasting Financial Statements,ce1e5915337540f2a45d6e7eaeb78521
7895,Excel: PivotTable Tips,f0bbd1041be74ed5aa8173491a5ecc07
7896,OneNote for Team Collaboration,8ff03e9c165c484e95fea520a9f7d9f0
7901,Interactive Animations with CSS and JavaScript,336f9dfeb6c64b91a8bfef3d71deb168
7907,First Look: Rust,fcc75bd99cd347128b693d6710103adf
7920,CompTIA Server+ (SK0-004) Cert Prep: 2 Server Architecture,5df685de70e04096b900ac30fb1a758f
7921,CompTIA Server+ (SK0-004) Cert Prep: 1 Server Administration,2169de04540349629acfffed8e4d1d35
7922,Cert Prep: CompTIA Server+ Exam (SK0-004): The Basics,8d22093d463948399ace58f7276834a3
7924,CompTIA Server+ (SK0-004) Cert Prep: 3 Storage,19959e0728234454ae494518d4cae3f0
7928,Marketing Foundations: Personalization,6aefe5f3630c4bff9e76af711b49eefb
7930,SharePoint Advanced: Document Creation and Automation,fd9a358e38ab4af5ad912dd7d0f806d4
7952,UX Design: 5 Creating Scenarios and Storyboards,6796b70697b2426bbbede242522c053c
7956,Interaction Design: Flow,abc7da3a789f4fa7b8e4558f8844eb97
7958,Sketch: Beyond the Basics,7d966b3ce40c45b989427246cec40208
7959,Microsoft Flow: Approval Flows,917d32f495254d95898b20f68097d2fe
7961,Excel VBA: Process Modeling,ce99ccc5a7a440369cdaa76d720a0770
7969,Cinema 4D: X-Particles and Redshift Techniques,4b3293e1d82a4e68a7c7025ee29c0962
7985,Producing Podcasts,4510eb1bf17d4a699a34d2f717b9e145
7986,Delivering Video to Facebook Live,0e673caa049b444eb1ea2851122dd9ce
7988,After Effects CC 2017 Essential Training: Motion Graphics,3cb4fed7599641f4aa76a339f58c9e25
7990,Final Cut Pro X 10.4.4 Essential Training,a9e6983d5d2c48aab2f916cb4ce89c24
7992,Writing a Business Report,32e11e5096884870942588547f42716e
7999,Running a Video Production Business,a23be67ae15a4dbcb8050f6aa0f6fc31
8000,Learning Adobe Presenter 10,3223a60c4c1f4f0ea87d6f48b349739e
8001,Learning Cisco Spark,47a2c8d656734369aa9dbe232297b546
8005,Building a Reactive App with Angular and Spring Boot 2,55dbe13dea1748928bf40fde3db27d93
8014,Excel and Visio: Generating Diagrams Automatically,cedbc7d0a81d4feaa7440ebad5a2c228
8043,CompTIA Security+ (SY0-501) Cert Prep: 5 Risk Management,45beee895d3a434c8ca8370453718135
8046,Computer Science Principles: Digital Information,0a54ef8e326f4280bc5f1b68277317b7
8048,Word: Building Blocks and Macros,16da715646074f0e9fb1dc430f5ff7a4
8049,Audio Mixing Bootcamp,0056cea19f044600b12ad14bd2933ca2
8051,Windows Vista Essential Training,b39b93fb11644c8b88bcf776ba10500b
8053,Leading Effectively,e2ade0dd6df24be5af609abe7ef81913
8060,Learning Cloud Computing: Application Migration,59997a4e99f349448f41ce235327a741
8061,Business Math,0678cb784578446a91a67989f46c66c6
8068,Learning Perfect Photo Suite 8,9aac99ab49d14a169beccf041c200c5d
8077,Office 365: Manage Clients and End-User Devices,f5c8cfad232e4b24a7f5ff6f5452678a
8097,Reactive Java 9,eb55d32fcd6b443e9ed4b210e8c5033a
8098,Learning Java Threads,7605ae864e614364a128444061e82928
8110,Cómo identificar y retener personal con alto potencial,d34384e127704b78b80b696b9c469ba7
8113,Persuadir a los demás,0a625aa726af48f2b515183f4d037843
8119,Implementing and Administering Azure Sentinel,afda8b91d10b4a14a0ab15a21b9a97f3
8121,Online Application Security Testing Essential Training,14f977524c984b84b12daaf2cd7f0f95
8125,Learning LinkedIn for Students,37edcccd009345cb845934af0e8a2919
8134,iOS 8: iPhone and iPad Essential Training,a1756fb7ff1f4b03855bcc792c318cb6
8136,Growing Your Small Business with LinkedIn,685c8abc21b7431cab01202a71ed1df1
8163,Docker Essential Training: 5 Networking,c6a3e53328f04c17aee9188f05cc67da
8164,Photoshop: Automation,740c95113e7b481cb7e4bedf9db82c08
8166,Web Development Foundations: Full-Stack vs Front-End,ea1cf6abcdd549f1b25138bf66ee28fa
8167,Swift 4: Protocol-Oriented Programming,41494848422d49b99c2086165d46a114
8168,JavaScript: Patterns (2018),b36aa963d67a4296848736adebcf2521
8169,Python for the C# Developer,dbba199a3e894405b03bfeaa7b91f4b4
8173,Advanced Design Patterns: Design Principles,91233a930e304eccafb65fd8428cd03d
8179,React: Building Progressive Web Apps (PWAs),3ff04d3abfa046979485d0d509c16596
8180,"React: ES6, ES2016, and Beyond",2fba95c8f3004c0f9a32f3e9beb8cd84
8181,React: State Management,8a3816332d874c3081100fa0c78b8ac1
8191,JavaScript: Async,3aa96f92d5f4402ebf02b1fb2295a0db
8194,Practical Design Patterns in Swift,16bd0e2a343f4e2585bdd69d12997e96
8211,Practical Software-Defined Networking: 2 SDN and OpenFlow Foundations,02b3d1777dfc4111ac1153314cba4ca2
8220,Photoshop CC 2019 One-on-One: Advanced,9e7943581c5a4fa29c6369ed21b83aa9
8228,Photoshop CC for Photographers: The Basics,26edab4a0ad74ae59251f8090e46b5b0
8232,What Are Your Blind Spots? (getAbstract Summary),e0f171030d744186a6ea231e0f3296ee
8247,CySA+ (CS0-001) Cert Prep: 5 Identity and Access Management,f4b2e914e4be423bb4fcceac99a86412
8257,Building a Web Application on Microsoft Azure,d99a671120cf4b2daa00b2fdb340af6b
8261,Learning Cyber Incident Response and Digital Forensics,59d440dae0364176b61dfea6842f557d
8266,Learning Excel 2016,b2b8e48350244c92b5c68a07b20163e4
8267,Learning Excel Desktop (Office 365),00ff96400aa14ddab4e8d68e851db4e0
8277,Ransomware: Practical Reverse Engineering,8ca57c0d347a48f987159c19488270c0
8283,Arianna Huffington's Thrive 02: Learning How to Unplug and Recharge,258b65e636964195a0055dee395b58f8
8287,Building Self-Confidence (2014),c47bf3901fc14be4aac78c0794203dc8
8293,Grasshopper and Rhino: Python Scripting,71164aa513e047f595d18aab648029fc
8309,Human Resources: Managing Employee Problems,f410e3c9083e42b9a7af22ca8df43b3d
8319,Chef Essential Training,884a0ebff92a4b859c7566dcae592e1f
8320,Linux: Firewalls and SELinux,942165b17b3242b3b203f5822d004823
8330,Azure: Understanding the Big Picture (2019),87039e135d7642f3940747a0daa0fb3d
8331,VMware vSphere 6 Essential Training,e4495caa05974b80ac193045c09864ed
8338,Cryptocurrency Foundations,1852a02cb03a45a1984e5cc6427e30dd
8344,Learning Tor and the Dark Web,1e63324b5d324869b9f2925d278f9f6a
8345,Learning VMware vSAN,1fa07e4bcebb4c9d966a00009762ff8e
8348,Design Your First Logo,08ef4e36ea2f4634bcb96081d2b7dd54
8352,Ecommerce Fundamentals,f9f1d641ab02414bb8630787e15b2024
8355,How to Present and Stay on Point,9641e6fb6d4f494ab2375734b35a9bba
8362,Choosing an Ecommerce Platform for Developers,0b93ea45f2f540608c024e745faf3caa
8387,Programming Foundations: Secure Coding,314da68b910a4ace83de871cfe5346b0
8388,Ethical Hacking: Cloud Computing,ddb67174d1e9426fad6ef90f0cd2a34b
8394,Windows Server 2019: First Look,7c3e357232df47f6bf61dbb3d4a7f30b
8411,Advanced Express,c96fe16e703342d787213e8499554dd6
8421,Learning SharePoint 2010,3dcf418bfa72417ca68d42a3afce70f6
8423,Design Research: Enhancing the Designer-Client Relationship,8c98b193b9d04e84801a158dc1d9ed0c
8426,Implementing Your IT Strategy,5c1a2cb524414ebe9c400e8e1d250ad6
8430,Social Selling with Salesforce,ec7c1bdf439b4b9a9e196b93abd379b9
8443,Visio Tips and Tricks,dd547ee78e894050a414e6395a485500
8448,Revit 2018: New Features for Architecture,a8f7ec9912f148fe86cfccceb0d8ab09
8472,Audacity: Cleaning and Repairing Audio,48a89cefe9ac475aa90d52421de84640
8473,Learning Audacity (2016),32c77b0e935a4c22b2b275c98371463a
8474,Parallel and Concurrent Programming with Java 2,2bf63a31e09e4bca82e097f5edd7a3ee
8485,Apollo Client State with React,517b54388cdb4e72b7d8154a63ef9504
8486,Learning Functional Programming with JavaScript,6fddc09092dd4ec7bf3160c959536e16
8487,JavaScript: Classes,ed5fc65775554df3909442a0bc134035
8499,Java EE 7: Web Services,f844d1a3ef58458e9317cdef18ee1b83
8506,Effective Android Testing for Mobile Developers,21d767f7e7264b20a6914d4ad1e39f68
8508,Advanced Android Espresso Testing,ae1c0acb898f47aa97e6c4cc53b3dc92
8521,Beginning Blues Keyboard,7b2c219022af4e0fb86d3489596a56d8
8528,Singing Lessons: 1 Fundamentals,98df5145abf547b8919fe09b95108eb3
8551,Practical Software-Defined Networking: 3 Learning Mininet,5c3b4befbbc742f8ac65895864c3882e
8553,Practical Software-Defined Networking: 5 OpenFlow Physical Switches,83b92b7942b94a8f94c08848bbb98208
8566,Photoshop for Web Design,4421347555fb422f84b1196eb2f2937c
8567,Interaction Design Foundations,904c2e3d691a4b0fa68feba4bb6d581e
8589,Excel for Accountants,82b7bba26f474d37821b67ed966cfa7e
8596,Visual Studio Code Productivity Tips,3076f6115d084500bdea3f5194559789
8617,Learning iBooks Author 2016,1d0f878f23e24ab2a319f10d36b1b828
8618,Strategy: A History (getAbstract Summary),3d0c1a2fc64d4a9fb1b46fb24aa0e456
8627,Ebook Foundations,1c265c2bd7de4a40a175bf4b00aace4a
8628,"PowerPoint: Creating a Self-Running, Interactive Presentation",06037f154039490db35cf3b977d82e72
8632,Sketch Essential Training: The Basics,104f2d4984604295b27781d82dc652c5
8637,Improving the Value of Your Time,c19c53fdc56d40c4afca958e7db9cf8b
8644,Being a Good Mentor,0d0fffe1c0d3488c9deb02920b7c7042
8650,Lightroom Quick Tips,ac2cbcba068e4018bad1f970b8b02866
8659,Learning Zoom,856c80e1bda24bb1baf02deddd148c8f
8666,WordPress.com Essential Training,6f92514db2c6436fb4facc1e6f4ee73e
8667,Marketing Tools: Social Media,67feef68a2f34b49bdbad07af55fb02c
8669,Overcoming Imposter Syndrome,4380132e552540a9825d2989e2ce5f40
8671,Learning Excel Online (Office 365),e0c14e9009e646f8a8d68f6f6eb46caf
8674,Java EE 8: JSON-B,886be60359c0451e95874154a20a4483
8676,Nail Your C# Developer Interview,19ddc304213b4796ae4891963fd1289e
8686,PowerPoint for Mac Essential Training (Office 365),b92ffb593a074d6bb4a7fa884ee1ebf4
8690,Telling a Story to Build a Community,85d5717fefd745b4a378198d1b339e7b
8691,Social Media Marketing: Managing Online Communities,6b77d6a468bc4e279d49c6565b9b346f
8694,Guy Kawasaki on How to Rock Social Media,d4343974dbc04185a56fe6d59525d399
8697,Java Essential Training: Syntax and Structure,e00424c7ee0f4d418015245c16e4db3b
8707,"Leaders: Make Your Teams More Agile, Creative, and United",7b438a9d0b974f5fad554fbe41b16fb8
8709,jQuery Essential Training,07aecd4b606d4dceaf47dc52de8453f0
8711,AI The LinkedIn Way: A Conversation with Deepak Agarwal,fc16b248bf7646ed88124fc7ad100c41
8714,SharePoint for Enterprise: Data Management,394341204f2540c6bbffd7dbca28da46
8716,Training Tips,7504f47f8ca9411895160b88d363cca7
8717,HTML for Educators,04bad48501fd44a0aa481aa780b563e9
8718,Luminar: Digital Asset Management,a8f5dcf6e3a342dabeee39d669cbb0ab
8723,"Linux System Engineer: Network Bonding, IPv6, Routing, and Virtual Systems",8fa2915816fe4c45bf5c11c18f66165a
8728,VMware vSphere: Deploy and Consolidate a Data Center,384539c861f44715a95ff2e3f9971cf0
8752,Cert Prep: Excel Associate - Microsoft Office Specialist for Office 2019 and Office 365,23e5f16363a34907a49adedae0cad711
8759,Excel: Introduction to Formulas and Functions,03cf77c471a4498aa41dabf5e59909a9
8761,Blockchain: Learning Solidity,eb969e2356f34a4ca771208a0b86181d
8764,Learning Mobile Device Security,fc626dbe420e40bbace09fb70698aae9
8765,Help Yourself: Tech Tips,4abb8e50d52f40a481a9201a5a100162
8766,SSCP Cert Prep: 7 Systems and Application Security,94f77beb87e64f088a927d5b13dfa107
8767,SSCP Cert Prep: 2 Security Operations and Administration,e10fa367831946d38153b86ba03be9ce
8771,Excel Business Intelligence: Power Query,33fe46cdb5db457fa9a8d988ab9af73d
8772,Excel Business Intelligence: Power Pivot and DAX,ea0dee3962294fcb910f5aac9c4d24f8
8777,Making User Experience Happen as a Team,df65018522de4a0883d7ea7be6929ebe
8780,Strategic Partnerships: Ecosystems and Platforms,ac9d8c0ac48244b8b624416586a2c57f
8790,Learning PowerPoint 2019,d0c630cc9d4b4ee9b92b63b7108a1d37
8791,Building Better Routines,6756a517f39f4b4095961da0e59bec5c
8793,Ableton Live: Producing Electronic Music,372b68ddcfa34a9a9c66ddf5fe487930
8795,After Effects CC 2018: VFX Essential Training,8a476c3f398b46f993cff26b986e2a46
8797,After Effects CC 2019 Essential Training: Motion Graphics,264400160ff54a16ad673bce211dee0a
8806,CSSLP Cert Prep: 1 Secure Software Concepts,048c9527ebfa495793e7a7d46c967333
8807,Technology and Design Ethics,3bd1eca3c3034bb1a61071002b862d2b
8823,Learning Everyday Math,5a5a37034dd242ccb0c93b5a54052680
8838,Cert Prep: Excel 2016 Microsoft Office Expert (77-728),fdbefc835ad9486e88331bdfef0c1df1
8844,Databases for Node.js Developers,239699a442ed436ca8551498ec8dcbf8
8847,Advanced Node.js,ef19db22fc2c4f75b67cdc2bc6d7c526
8850,Node.js: Securing RESTful APIs,013ade469ecf4ea5b140d32fa8e2e8ef
8875,Leveraging Neuroscience in the Workplace,6d062bb3a6844465a8ca373c700e37ed
8879,VMware Cloud: Deploying and Managing on AWS,69a94d1502af44399febe269a1c18be1
8886,Database Clinic: Neo4J,3168d5ba7d204a059643546fdb00d17e
