,content,uuid
27581,"ENG: Accessing, Building, and Committing Cisco IOS Code",2c0fac53a2d746f3b1fce1bcf38e1060
27625,EIG- SVS Induction Training  Week 3,af6222089b2e4bd28ff90015a774da87
27626,EIG- SVS Induction Training  Week 4,0e0099a9d67041ada54b23548a7bdb9f
27661,EIG- Security Induction Training  Week 3,052a721c9f8145aeb92f6c618a1fb74b
27662,EIG- Security Induction Training  Week 4,a7130ccf7b964f53a6eff18bfe8559d6
27674,Compliance: Manager and Supervisor Health and Safety Training,88c3433452ef48f89468dcf128a3ef1c
27689,CDP2-APJC-17,f6614ee54e0f49f6b93e36789feaef39
27772,NPI: StarOS Pre-Requisite Overview (MITG),4d7567375c654ba6ab8e28b6311274b8
27799,NPI: Cisco Workload Optimization Manager training,7ca26bc2f33748b095157db723c5dbb0
27902,ENG: Hadoop For Developers,a60c72805e7e48129e76df5bd33f1a0c
28004,TAC New Hire: Lab/CALO,5a7858cdd63740f9882e0cbd7b6d20c1
28174,17-CPN BOM Structuring and Interaction with Product Engineering for STE/TDEs,335fe84ac1f048828aad36eefae7e420
28176,Automatiing Assignment of Approvers on Change Orders,f7254ba33e1d4ab0bb5b77d4432224e8
28177,Cisco Agile Product Data Management (PDM) PID Overview,6a74d246236347bf83913bd954c246ab
28180,EMS Partner Qualification,019c926332e04a63be8973c7217288ce
28183,ISP 17-CPN ICT and Functional Test Implementation Overview,6c59d84c0e6e4afca7a9e3d4fcf40e08
28185,Raw Part CPN and 17-CPN  ISP Candidate Identification,d66983fef44446b091c5f0f7d3662727
28223,Compliance: Accessibility Awareness Training,30dd278bad80402baa22c6726a37e874
28330,NPI: Access Control Server - ACS - 5.8.0 - - (SNSBU),ea5352eda20e4b9a9c4eb5c581529862
28374,NPI: Broadsoft: Virtualized Tool Abstraction Services - Virtualized TAS - (MIBU),75428c51e0694c30bc0a64cff945260e
28406,"NPI: WAAS Advanced Troubleshooting for TAC, 2011Q2",91cbf6c48bb5479b9f43d192dfef69a1
28407,NPI:WAAS Express,c9bef036f8464199929aa1a28c671a03
28414,NPI: TrustSec 2.1,bfd6d516743c42d7a074f82a4fcffde2
28790,ITIL Foundation v3 Course,86333ad581f6426489b967d855a0b120
28966,NPI: Stealthwatch Learning Network,a53b1fe8aa8a4fc6a67377c7bcdf251b
29135,Cisco Prime Collaboration Analytics - GPMO,6fd2fbc595b3433fb3ee3d498a20a55c
29729,Internationalization of Database,57ca933de43c4b0798a582bcc1bb7e51
30236,Programming Python with i18n,b414c696db4149f8afb838c6701a216a
30850,ENG: Kubernetes Fundamentals,225c26810bd645939facfa185fd0fe5f
31157,ENG: Ethereum Programming,3e55d62ba1c94e0caf2c85db92468fa3
31593,ENG: XR Boot Camp,9362dd2781b849f7a1109256a8baa1ea
31611,HCS Specialization (Specialist) - Hosted Collaboration Solution,b6d7a0e2ea6d450ca525b38bb59c7ef4
31936,SPEAK TO INSPIRE,3323d58d755946ffbdce0e65af0654a4
31947,NPI: Cisco Identity Security Engine - ISE - 2.3 - Everglades,ed0bbeefc8704520ac405077dc1876fb
31948,NPI: Cisco Identity Services Engine - ISE - 2.0 - bryce - Security Network Services (SNSBU),5ac0628157c343989131136b777470a5
31949,NPI: DENALI-VCS PLATFORM,4050ec62432e4f688f56fed5231a6a07
31951,NPI: VSM 7.2 and CPS-UCS-xRU-K9 Server TAC training (Denali),f0a0a3e37ae040878e73f792a938520d
31952,NPI:Trustsec Identity Solution Training (E2E),ce5162c8daf44646b5aa6a2bfb145bfb
31966,1. Finance Hot Topics ¿ Expenses and Purchase Orders: What to look out for,4e829d9c59344c0c810652a3b200d168
31980,Prime L2 Runbook,278d7aaaefcc4a66a33dcc67de39382e
32082,Services NET Manager: CLIP,2621cc5c31f3490baada9cd23d2a373b
32084,Services NET Manager: Interactive Schedule,5a12ea1a4fb24a8aafe9f4a862e54f55
32085,Services NET Manager: RDMT,50d1c6dec932413683bec8d7ab0fa429
32086,Services NET Manager: Resource Profile User Guides,1e1d3fdbc1634e6595004b299fd14e95
32087,Services NET Manager: ePortal,3ba5617ead214a0cb4d27b60e4233834
32134,iProcurement r12 Basics,981a776c88c9464d8f88342cceae38ef
32135,Cisco Agile Product Data Management (PDM) Regulatory Compliance User Training,9eef7b9eb5ee4e1ea128a934c85ea163
32217,NPI: CTG Collaboration Servers M5- Blue Beetle + Business Edition 6000/7000 v12 + VMware Embedded OEMs 6.5 - CTG,fc95879096104d8c97190afb79909c55
32220,NPI: Discover - CME - CITG,6980740235c44b4d9fd7dfe9408b003e
32221,NPI: Embedded Services Router (ESR) 5921 - Anguila,8ed3b8b518e04536a1ebae7f86e0cfed
32222,NPI: IOS XE - CME/SRST - 16.9.1 - Grazia - CTGBU,a76205bb9c48474dbb6a15b74a0725df
32332,Business Architecture Management - LOS: Creating Logical Operational Scenarios,3855097cd1f14704bbb071aeef99e143
32380,SON Training Portal,62d9aa2b2f674a359d1ec959316e2508
32451,NPI: Firepower 6.0 and Firepower Threat Defense - - - Drambuie - Security Technology (STBU),ccf7b7ee5147467d93310b3a3f068418
32488,Introduction to BOST,d958428643814061a2277b4442f848b4
32531,Learn Python The Hard Way by Paydiv.io,3435f1750ef146d282fbc57146069cf9
32534,"NPI: Cisco Catalyst 9400 series -  Macallan - II - C9400-SUP-1XL, C9400-LC-48UX, C9400-LC-24XS - Unified Access (UABU)",1eaf73311c9345c9bb2832416d1d2294
32535,NPI:Catalyst 3750-X and 3560-X (Incredibles),24d3bec60c4e484bbf82db4808bc6b90
32634,BEMS Overview,672f517cb7dc404d838226bca9a72c4d
32639,NPI: Business Escalation Management Solution - BEMS -Mike Plaskon,bef8a957940b4a99a4cf000082e0c116
32947,AS Estimator and AS Hierarchy Upcoming Process Overview,fa9a17d3b23843cf98b83e2de3fe97e2
33131,Gainsight Training VOD,c248b0d988fd48879aa57c5593657e34
33159,NPI: Data Center Network management - DCNM - 10.3.1,10bf2a4bf8224ab6bbc0a898f3194423
33176,Secrets of Shareholder Value,cf3d9efc151146779236fc6365fdec32
33228,NPI: G.SHDSL NIM-SHDSL-EA on ISR4K Platforms - Kalamata,34c59b95ef724d9cab9f4d0dee52c27d
33229,NPI: NGIO 4G LTE - NIM - F35 Lightning - ENG - - - F35 Lightning - ENG - Access Group (AGBU),58bf0fa327334adb8ee4ca7c13f54ea9
33416,EIG- SIO Induction Training  Week 3,ede71bfd36cc4b6aa64180b6118a22f3
33417,EIG- SIO Induction Training  Week 4,093da81e89fc4a4abcc8d0d3f0ab2088
33433,EIG- BA Induction Training  Week 1,5490de62e44b4f51bad3a9d8bbeaefcd
33434,EIG- BA Induction Training  Week 2,c26c8f64c82f4f44af48ec4b92ad55a2
33435,EIG- BA Induction Training  Week 3,da5b6cb954014c599936a7730989b7d4
33436,EIG- BA Induction Training  Week 4,6656d45f1c654b00a4798883da36a520
33450,EIG- PM Induction Training  Week 1,f8edafefc933407fbe73590c5e4dfa16
33451,EIG- PM Induction Training  Week 2,87fc488663894a2ba002851719aef899
33452,EIG- PM Induction Training  Week 3,b27fb8322b064881a1f0e22b15733fab
33453,EIG- PM Induction Training  Week 4,ca76aedc22024892a88ed2e78e37ecda
33500,"COLT for CMCS, Level 1",78b81b6e67444941b704ea8fedd0859a
33597,EIG- Migration Induction Training  Week 3,b90bfc584c9c44539572e4c4f89ea46f
33598,EIG- Migration Induction Training  Week 4,615df2e3dc11419d940bfce3c98cdb90
33729,Agile PDM - Revisioning and Versioning Overview,5a37a002242545f2b8661ebd3335d629
33730,BU PF Dashboard,91f317c978ea42cda89e762a68dfa867
33732,Cisco Agile Product Data Management (PDM) Approved Manufacturer List (AML) Update Process,002d6255731d482a8ac3050467c957af
33735,Cisco Agile Product Data Management (PDM) Creating a Commodity Part,17cb0d534e574844a0dd4b00941167f9
33740,Cisco Agile Product Data Management (PDM) Working with a Commodity Part in Prototype,f07ecc442c9d4c85ac99534884cb37f1
34019,LTB Inventory Management Dashboard,5d032694cdd741dd8b6bed5de49a9349
34023,Manufacturing Yield Management Process for New Products,c8ad346b058643af8a60b3ce00befe06
34024,Manufacturing Yield Management Process for Sustaining Products,1f27d35c967b4bfbadb71e448bff49a9
34028,POPS: Cisco Product: Route-To-Market 101,f2b1603f7afc4d4e81a1d44c7defd23c
34029,POPS: Customer Segmentation and Sales Organization,a215059f2bc1429a9fc1a3f042265fe4
34032,PPM for Test Engineers,1d130e431a824986a706e8374b7c36aa
34036,ENG: Viptela SD-WAN Foundations Workshop,acceaff73f83404abc8a6f4f6baa0c13
34037,Return to A Stock (R2A) PID and TAN Eligible,857f27fca52944579170e28ae8cacc6b
34191,Foundation of User Experience: UX 101 or What is UX?,b174f570ff37477bb9195b57c62ed65e
34457,Driving Business Outcomes Through Analytics,6146cc5ebf5f4aff88c8048b95486741
34484,Geo Boundaries and Geo Groups,4c12d831a93b4650b6c01a647dd4db9b
34486,SAVM Account Management Overview: Sales Territory/SAV Management 2,c4c53369338646f68568d310781e2f6c
34487,SAVM Case Management,f300c9c0777747688741af3e3be3a1b3
34489,SAVM Reporting Capabilities,fb4602d2135a471a846f2985a1b99952
34502,Bulk Actions in SAVM,fe56ecff9368421892994fbfadc7c896
34508,Manual Customer Validation (CV) Bulk Upload Interim Process,08a50e56113f448ea37a00f4325b4ba7
34510,SAVM Conflict Management,e4037be9723c475db961baeedee7ead3
34581,EIG- Mobility Induction Training  Week 3,97557b485d054a8db0cf361ae0f9f8fc
34582,EIG- Mobility Induction Training  Week 4,46f2a10a65a9420a85405c2598b58268
34649,My Work Zone BCP Job Aid,f527d1b002a34d66a6842fc732634597
34707,Compliance: Mandatory Compliance training ¿ Russia and CIS_FY18Q1,999457877a5e4b43ab235493b418f5e1
34711,COACHING FOR NEW EXECUTIVES (VP),8b4e343730a340b4b0aec728c0e965b6
34755,CCAP Training,cfdc5f00046b4b25a7f73f62151f2229
34762,Cisco Agile Product Data Management (PDM) Creating a Non-Commodity Part,644b405e64d240379687028cbac5d971
34767,Cisco Agile Product Data Management (PDM) L2 Qualification,037dbbd5eedd43bc9af983aa53a7ff34
34772,Cisco Agile Product Data Management (PDM) Releasing a Commodity Part to Production,251496eb66cc46e688f4f239cb89b84f
34775,Cisco Agile Product Data Management (PDM) Releasing a Non-Commodity Part to Prototype Lifecycle Phase,20308b7577bb4f0595789280f7c7c86f
34777,Cisco Agile Product Data Management (PDM) Working with a Commodity Part in Production,61a8525ca4fb4cc2beba2df4db1948e5
34790,Cisco Producibility Guidelines,afd2de1077ed4e5185247acf70b6b8cb
34810,Introduction to Valor,517d88a596054e65a1cbdb6eca1b1167
34814,NPI Metrics,2431c30fd24a40e2be35c4d68658baf4
34815,PCB Part Number Qualification Procedure,d7f98e1d7b4544bd838b69205e6fcbff
34818,PPM for PE¿s and ME¿s,51ec6d4a0fff458383511787eb9a12aa
34819,Product Defect Reduction Team (pDRT),a2bacf86ac5d45e4abe308b1d15b1b36
34820,Quality Excellence (Qx) Grandfather Policy Training,dc0c07e434ac4f779ff0d895875b8ec0
34821,Serial Number Specification,10e0276074874e4d9e622fb3308a8016
34822,Supply Chain MCN Training,116e36bd0eee4b91aa390594a32c2c61
34825,Understanding Commodity Codes,d54ca3cec7ea48e2a5e10a98c2d10dd1
34831,Using Oracle Projects to Manage Subscriptions Projects,3963ffe281944454ba1528fb03596e30
34941,CM Quality - ME Processes Dashboard Virtual Workshop,ad04de00c8bd4814804111903d4bd95e
34959,Fan Quality and Reliability,2b294f033cb044ae9e46e3f817c8e7fc
34960,JDM/ODM/OEM: Phase 1C Overview,5a7f219fb47e4161a328e73ac855c52c
34963,Next Generation Ongoing Reliability Testing ORT Training,63ee2b69577a49318cf16f258284ce85
34964,OEM/ODM Release 2.0: Mfg Audit,5d3291e1016543a29c4c287d984d1ba3
34965,Ongoing Reliability Test (ORT) Process,cbd75da0ffd344d992f09a1ff3b77ad4
34966,PCAMAP Standards Training for GSCM,c78c610623714e35aa7e0d8f3587feef
34969,Processing CIP and BAN PRs in iProcurement,57d7cc30f6e84d69a1119e8eb14ee71c
35158,NPI: AnyConnect - 4.5 - Krypto,21f817b865b94be2a21eaefe3b58e5c9
35160,NPI: AnyConnect - AC - 4.1,d30195a84d9a4a8a85ea0f4e5eb2e1db
35161,"NPI: AnyConnect 4.4 VPN, Network Visibility Module & AC ISE POSTURE",509252dea71345cab84befcd4e84c034
35162,NPI: AnyConnect per-app VPN for Android 5.0 - Lollipop,969693a8fe994697ab630ac71b39b561
35213,Introduction to Linux from edX,e384f5c5b905484085e207fd75925e8d
35354,"Services NET: Benefits, US only",72437a089b7940ad9d73dedbaef0ac5f
35367,Anthony ManninoSupply Chain Operations Functional Overview: Global Manufacturing Operations,fe6fad8d97e3433fab612692e69012a2
35374,Compliance German Specific EHS Legal Requirements & Procedures,518acbb788b74d82a952171f4d169b70
35688,PCB Assembly Process,b85efd0e3f8c48719e75e461fe626616
35709,Compliance: HIPAA Compliance and BAA¿s Training,9cb3a46c1c2c4f8f892311d03fbb5f98
35736,Sales Compliance Training for Cisco Sellers Worldwide,a44d7c6d38b44d2e9c9f493fc20e8460
35961,NPI: CMBU - Cisco WebEx Meeting Server Orion 3.0 - CWMS - 3.0,72fbf50d66ec4c919648c4cdc26cc89e
35962,PP&G Campaign FY17 Q4 Updates,7d5ce098b5d74aa3bf77333ae0a63827
35995,Compliance: Safety Induction Training v2 - Israel FY17,f946fe1f0446411ebcfae4ee19b06eb8
36650,"TheU: Cisco's Big Bets: Data Center, Enterprise Networking and Security",8ec19221ba6c4224a7bc7b893675f1f1
36653,TheU: Street Smarts - Team Space - with SVP Ashley Goodall,79e2d15d58da4343b55f857a00d557bb
36662,TheU: Customer experience marketing - Introduction to Personas,180298febf6c4312ad4d3f58a4364578
36691,CPS Learning Forum: Nexus 9K,bbe4adfbc6924310bfa614def788ec85
36697,NPI: Cisco Multilayer Director Switch Software release - MDS 7.3.0 Helsinki Enterprise Core (ECBU),fcb0e6ca5efc4f54b3a65ffb0e09fe6e
36698,NPI: MDS 9000 Software release for MDS -6.2.19 -Enterprise Core (ECBU),134eb099c2944fbda2b179d59cd7a84d
36699,NPI: MDS 9000 Software release for MDS 6.2.15 Enterprise Core (ECBU),a90dc00980874fa2acc65b6821d5baeb
36700,NPI: MDS 9710 (Freetown - Phase 1),058c46b8752543b988e5c3ac9dd61473
36701,NPI: Nexus 9508 HW & SW Release - 7.0(3)F4(1) - Fretta 4 - Data Center Core Switching Group (DCCSG),6386334d8d7b4772b123415ab932be1e
36703,NPI:MDS 9120/9140 - Casablanca,7ab5804a3fcd4de2b586afebdf493014
36794,Cisco Agile Product Data Management (PDM) Working with a Product ID (PID) in Production Lifecycle,1de18f381f74465f8bbf5287c7cd1e62
37038,ENG: Debugging Cisco IOS Images (DII),8b2de473ed2f42df95abcd159bc95fad
37144,NPI: Spark Hybrid Management - F4481 - Enable Partners to setup Cloud & Expressway based Hybrid Services (without involving the customer) -UCTG,95e9e9763ec74db68aa66bfa4abd5e94
37242,CPE: FCM Engagement with Cross-Functional Stakeholders,4303556345414d7a8c5150e98a83f8c0
37243,CPE: Introduction to Flexible Consumption Models (FCM),0cb228c3e56e461d963a3a30fc70018d
37279,NPI: DCM 13.10,5d9baf9f6baf4d569b076da5773e4cf8
37383,ENG: Secure Coding for C/C++ - Integers,87d26a7135a14c1d913eccab7555faed
37384,ENG: Secure Coding for C/C++ - Strings,35d33d3349464beeb7a64c6111f49671
37762,GTC Global Customs Data Center Discount Policy Training,4ac7ecf753584b9e91c3e57d8151c57b
37934,AS CAP Management Process Guidelines Training,f0333e5678b946cb910e204ed9f84637
38045,CPS Learning Forum: Nyquist Launch,a622f0cf7f9f4aeb9adde35e2d00602c
38379,Team Leader Experience,fdb8e8068ee743f488983c015c9af278
38422,SecCon 2018 EMEA,a9931790e9824a568b8461ed7a5912c0
38509,ENG: 5G 101 Foundation,738f53b560704d929d966e8556033d49
38619,Nexus OTV Control Plane and Troubleshooting,47ee4e9b05ff4372a70ddb10297ea383
38952,"Compliance: Formation obligatoire Environnement, Hygiène et Sécurité (EHS)",fbb6eb65bad84ba1924a9ce57731412f
38961,ESD Design in Silicon ICs and Issues for ESD Qualification,4bbe3526fffd4c6c861ee76d2efd4e64
39174,NPI: ACI on N9K & APIC SW Release - - NX-OS 2.0(1) - Congo - INSBU (Insieme Networking Systems BU),4384d744fa654a6b92f9eb831c00571b
39321,"NPI: Cisco Catalyst 9300 series - C9300-NM-2Y (Legendre), SSD-120G/SSD-120G= (Gordon), C9300-48UN (Whittaker48), PWR-C1-1100WAC-P (Archer)",2f8747587db2492fa20d3f1ac823f52c
39526,NPI: Firepower 9300 Security Appliance and Firepower Extensible Operating System,7c6c32f3124f4d3fb5e148be61d16cc4
39527,NPI: Unified Communications Manager - CUCM - 12.0 - CIBU,8c1e95a53e83404cae3ab3dd1e2f31c5
39576,Openstack CL110,4fab9c400a48427ab11188ae8321a99f
39588,AS Architect Specialization (Foundation),1fc55ae53fe24c09aa12c30eafb4b204
39607,ENG: Introduction to Cloud Foundry and Cloud Native Software Architecture (edX),85d5cf05dd1949b18c707c3bfb24513f
39629,Firepower Level 2 - Part 1:  GPMO Training and Enablement program,625053e704ea4ea1bbef98252f062936
39630,Firepower Level 2 - Part 2: GPMO Training and Enablement program,3407e92533d741c2b85201552bd3837a
39631,Firepower Level 2 - Part 3: GPMO Training and Enablement program,c85e903ffccb422f91ffec3835f48555
39709,Cisco Expert Level Training for CCIE RS PREFR-EXT,15c5dc36cd6b47fb9334116d4d38cf3a
39745,Mobility EPC Specialization (Specialist),10e3b27901b94b4f9961e39eb4a73a1d
39797,NPI: Cisco WebEx Meeting Server CWMS 2.8 ORION CMBU,7ff575600e2e43f0baf43ff3278c7c3f
39798,NPI: Collaboration Endpoint Software & Spark Room OS - CE - 8.1 TIPBU,031f358678bf443d80e6754bdd2a8b8d
39799,NPI: Hybrid Media Services - HMS - CCTG,2332d5b8896f432e828bbd0a24417aa5
39800,NPI: Spark Call  (formerly Huron) ¿ CIBU,1b360d7e6e644c6aaf4b861511318d65
39802,NPI: TelePresence Server 3.1,55c04192fb4149fd8fa292b1f4d12b2b
39803,NPI: TelePresence Server 4.0 (TiggyWinkle) - Wiki,a3015dee814040b68ebcd2e1cc6566bd
39910,NPI: Jabber - 11.9 - CMBU,09a55da0172a422d9f92d9c75d997c99
40082,NPI:N1000V,a27c7b29f28443f3b0665fbd4bbaf929
40233,NPI: Calendar Service - - 1.0 - (for Spark) - SCMBU,48fd00a952b14e4daa814b5997aa0ea8
40234,NPI: SPARK: Coresident Connector Host and FW Traversal for Cisco Spark Hybrid Services -UCTG,48e7f6918a8b4e9187907289195f5248
40293,NPI: Aggragated Services Router 9XX (ASR9XX) Network Convergence System 42XX (NCS42XX) Circuit Emulation Services (CES) Solution Phase Two,20b3846c064449d595ebaf6ebdcbf2b6
40294,NPI: IOS-XR 6.1.3 -IOS-XR 6.1.3,1850172dba74499e84b5c2ef00a12715
40296,NPI: Network Convergence System NCS4000 XR6.1.42 - XR6.1.42,f4f3dfce1c814c5eac526836144ae945
40342,NPI: Stealthwatch Cloud - Lite Integration - 6.10.2 - Nuremburg,1c11c229b0a3490487a4b5e04078079e
40471,NPI: Crosswork: Data Platform - PNDA - CVG,8cced1bca9b04a49b166f4f5313a5f0e
40588,NPI: Catalyst 9500 Series - C9500-24Q -Nyquist Fibre - CHG,09327fd9469a4f8e93b54f4f7439f6e4
40668,Business Critical Services L200,5fb0d285b75246289b1cc5171ffc0fd1
40728,NPI: Firepower 2100 Series Appliance - Kilburn Park - Security Technolog (STBU),4d7047e58a5f4fbbb8e93e62fb8bc10f
40729,NPI:Security Device Manager - SDM - Vod,6d6160b4c9664d21bb01ee316d8f0745
40730,Cisco Commerce Workspace Disti Configuration and Major Line Bundling,e2051f1e91144763a69dd4a8ac3a65fb
40755,The Importance of Brand at Cisco: The Cisco Brand,24c9e2909a404295b8316c2d7f37d022
40866,IPv6 Training,53a465669aad43eea415b3938953e945
40894,NPI: Cisco Network Registrar - Indepth Training - CNR - - - SPMABU,9cc6da307c7d47b7b6bbebed6d8c91ce
41110,EngLI - REIMAGINE U - Degreed,b1a597e409c24c4c81035b5744246677
41168,Sustaining SW L1 Metrics,483d8c3f9031401486d0e0dcfe199cd1
41373,GetVPN and DMVPN Training,c3bac23010bb4d978ebfa1b49320216b
41554,NPI: Cisco Identity Security Engine - ISE - 2.2 - Denali,e780801ee1514e388162f8005f208149
41555,NPI: Cisco Identity Services Engine (ISE) 1.1,03b607ccf22e460c9c22ab7d2a0b42e2
41557,NPI: Cisco Identity Services Engine - ISE 1.3  Dippin Dots - General Availability,a31f0687e0cf4c368cbfdc0bc6cad811
41558,NPI: ISE 1.1.4 - UCS platform,4e61c3d81aa5437fa9cb3901ea59af75
41559,NPI: ISE Express Overview and Discussion PNABU,600bed6ee20c4cfe93a97ce185b6787a
41607,NPI: Spark CMR - F2033 - Minimally Transcoded Conferencing (MTC) Release Overview,d25c4331892146cfa3cdb1b3507dca0d
41608,NPI: Spark Call - I1485 - Line Name Configuration -  CCTG,4725004639bb44bca3562fcfd4305a3f
41610,"NPI: Spark Meeting, Webex CMR - F2213, F2214, F2005, I1984, F5522, F2211, F3666, F5504, F2033, F2034, F2684 - Unified roster, MTC - CVTG",12d5cc2eaead45589fad1c31a41df442
41614,NPI: Cisco Identity Services Engine (ISE) 1.3 & AnyConnect 4.0 Limited Availability-,f24ab699bc5d4a04bcf217644f42cc62
