,content,uuid
1355,Learning to Learn [Efficient Learning]: Zero to Mastery,199d005175ef4f7d87dc3178124cf644
1357,Complete Guide to Elasticsearch,131d4aa4aa0845459b44edc2b91e5094
1360,Natural Language Processing with Deep Learning in Python,8b48fc3066454947aac15a11ff696848
1361,"Ensemble Machine Learning in Python: Random Forest, AdaBoost",7a05f265853d41c2aa6c383a3a4bc49e
1362,Jenkins - The Complete Tutorial | Master CICD and DevOps,4555a3f6ec8d44df9e465d51cfe2288d
1363,"Introduction to Finance, Accounting, Modeling and Valuation",a3fd53762e154858a7ab9a13a2a713a3
1365,Feature Selection for Machine Learning,59076c997602448da639623f5671c019
1367,Deep Learning: Advanced NLP and RNNs,b732b096309b4a88ae3f264ce12e5562
1373,"The Complete Neural Networks Bootcamp: Theory, Applications",c48662903d864d55945fe074ee45afea
1385,Recommender Systems and Deep Learning in Python,2f7276bf76124a15878c2f940d4b9c3a
1387,Machine Learning and AI: Support Vector Machines in Python,0f2bdb3bb18d4333a57d5bbf06cc34f1
1390,NLP - Natural Language Processing with Python,efd715e12726410c84bfbb2f6a097abf
1394,Python for Time Series Data Analysis,0e3ba7ee4af34a1ebcd87ca7e8b5777d
1398,PyTorch for Deep Learning with Python Bootcamp,c89d514a37684b4599ef53a483b774cd
1399,Complete Tensorflow 2 and Keras Deep Learning Bootcamp,818b9eac5a6c42a1bd7b56b88ef23e01
1413,Virtual Private Networks - Zero to Hero (VPN),bfbf244307de4864afce85fb7be9ce8a
1415,Complete Machine Learning and Data Science: Zero to Mastery,493117df7ea3450fb31d004ff49f2e05
1418,"Master statistics & machine learning: intuition, math, code",ad4e53ad258649a79504a4e884ef3f9b
1424,AWS Essentials,e49b6e45fa8d4bdfac8967dc91543ac8
1425,Advanced Algorithms (Graph Algorithms) in Java,680d194baddd4fe18ea21a54bbd3b453
1431,The Complete React Developer Course (w/ Hooks and Redux),99224395ae2e4f38b9f7e3eeda13a04f
1436,"Emotional Intelligence: Master Anxiety, Fear, & Emotions",8706285e6b1c4929af9736d6dea63aa8
1437,Conflict Management with Emotional Intelligence,136f71a17bfb4ad7ad9720fcaf9612bc
1438,Photography Masterclass: A Complete Guide to Photography,30705752e86242f28c0e80eb7427ebae
1440,"Lean Leadership Skills, Lean Culture & Lean Management",0c5f6b37499146979b4ca3729539af16
1447,The Complete Android Oreo Developer Course - Build 23 Apps!,40bc800c3f8e4af8934dd4c197f73782
1453,How to make a Social Networking app -Android App Development,fbbf8a3f75d546fa996e320bc0caec5b
1470,The Complete 2020 Flutter Development Bootcamp with Dart,d8da7db739fa4cdda4d0022ee65c70cc
1474,Flutter - Beginners Course,05f708f0a9164b02b27c34d19e301b7b
1475,Modern React with Redux [2020 Update],76be0c3c76cb4f28abe0240c0a274c65
1483,Build a WhatsApp Chat App clone for Android,8dbb4895512c46bab5c70417e14efd89
1484,Build a Social Network with Flutter and Firebase,f398eb565f4f4a07b07739b75a51ad91
1500,Data Structure & Algorithms using C++ : Zero To Mastery 2020,ab0e24b1e23e47eaa0966eb915136d81
1542,Complete Linux Training Course to Get Your Dream IT Job 2020,fbc86e8c14204a2a8837412705a60a8e
1577,"Graphic Design Bootcamp: Photoshop, Illustrator, InDesign",789abd967d454e819fce81c6d885a294
1579,The Complete Digital Marketing Course - 12 Courses in 1,8df12f62067c42e4827c3bbac84a28bc
1584,Mastering IELTS Speaking: The Express Course,5281ded4a0a440bb948afff938d14ee1
1592,Mastering IELTS Writing: Task 1 (General Training),7125ca00763a41789db6dd706c2c8980
1593,IELTS 7 Plus: Complete IELTS Preparation [Academic],22c46e3bff214af3ae7b69daa73fc8cd
1594,Graphic Design Masterclass Intermediate: The NEXT Level,a6186d63c39f4b8889e93aa85ade9d9b
1595,The Complete Graphic Design Theory for Beginners Course,a0754cbff3c04fe784dee41790eaadfe
1596,IELTS Step-by-step | Mastering Vocabulary,a8ac0e078965426f94d181fde6e11efb
1604,"VMware vSphere 6.0 Part 1 - Virtualization, ESXi and VMs",b812dee526f4474d9c4ed6a3520f4316
1607,Introduction to Virtualization - One Hour Crash Course,2ac8e9157463439685cfa4b78f24d232
1611,3 Minute French - Course 1 | Language lessons for beginners,31946b059c7747be84eaf65a8886de85
1615,Complete Angular 9 from Zero to Hero | Get Hired,73555ba9631e4ccfad529563d026a668
1616,SAP Simplified for Absolute Beginners,6fc47b70db2541e382ea0d15e76ce06e
1620,"Beginner Full Stack Web Development: HTML, CSS, React & Node",59bf53599c974b27b8ea8280024f4a6e
1622,Spring Framework 5: Beginner to Guru,05d46fb7e1974ecda01f8345b5ff02a6
1623,Cisco CCNA 200-301 – The Complete Guide to Getting Certified,8b127aa368974c1bab548c324d6a9a47
1624,Algorithms and Data Structures in Python,1c522d0551724c5692fe19b2b3c9fe26
1626,Google Cloud Platform (GCP) Fundamentals for Beginners,eff35f61e5644647a1ba978d3414ea04
1642,"Parenting Skills to Raise Responsible, Mature Children",7519322716e9466d9b3795050cecdee9
1663,Advanced Excel: Top Excel Tips & Formulas,474ec1fc16a94dfa944250d6d13405e9
1669,Learn Wi-Fi Password Penetration Testing (WEP/WPA/WPA2),026a9e2d73554572a0dafa9abc439887
1672,Build a Backend REST API with Python & Django - Beginner,4b8d9b8dcba049f4897b2b90406402ed
1674,Java Spring Tutorial Masterclass - Learn Spring Framework 5,3c2dcc89cf82451193bf7c06311a53d8
1675,Intro To Dynamic Programming - Coding Interview Preparation,140266441bb1413097e8656f62bf1415
1682,Modern JavaScript (from Novice to Ninja),daf8cc9e33ba4d06b3244ecb6e798ef4
1683,Build An API With The Django Rest Framework Using Python,0cebe741ab474f628bc88a8c53bb5c61
1685,"Serverless Framework Bootcamp: Node.js, AWS & Microservices",a6638abb5437477383f99cb1ae82ac62
1686,Hyper-V on Windows Server 2016 and Windows 10,555421be276147e88440171a912361a6
1699,How To Sing #1: Complete Vocal Warm ups & Voice Physiology,ace14de1088644dba289843174a36ba0
1703,Artificial Intelligence: Reinforcement Learning in Python,c8c7e6b584eb45759247fe4a7da00d5f
1705,Building Recommender Systems with Machine Learning and AI,df9b92de24764d6c8a869364c6996c7f
1717,HashiCorp Certified: Terraform Associate 2020,c21cb5427a6042b1b44b349989479500
1721,Start & Grow Your Successful Career in Cyber Security,15caa3589b1443708e0aa3d3f1cef369
1722,The Beginners 2020 Cyber Security Awareness Training Course,3c9c2365178943858f3a691a3a5f55b5
1726,Python Network Programming for Network Engineers (Python 3),58cd0efbf49a44c4a0b567f8bcdc5ecb
1733,Python 3 Workout - Solve 250 Coding Exercises!,6d687c1b63144cda938c703049c8df9f
1734,Docker: A Project-Based Approach to Learning,de8e461b729746b4acd159ac2b0500ae
1751,The Gradle Masterclass,861df30ed28a4c9d83cc57e89b2aaa1c
1756,Learn To Play The Drums,f28fce92378540fda215400846b7f33a
1757,Introduction to SDN and OpenFlow,700c2cc1a4a44df88b7cccfbd0db74e1
1767,Real-World Ethical Hacking: Hands-on Cybersecurity,dbeb2594b0eb4fe1a1a593c59ca4b9a6
1769,"Two popular tools -Easily Learn to work with Redis,Vagrant",4cfb46abcee04f53b807f14cd2288864
1770,Complete Elasticsearch Masterclass with Logstash and Kibana,758d73edd9df4b6988944e1c8e609ab0
1771,Web Application Security for Absolute Beginners (no coding!),86f07870148e41e38a8b491c952ffa8b
1789,Design Patterns in Python,6f2efb809896435aa7da46f75d8c74a5
1790,Ethical Hacking & Bug Hunting: Buffer Overflow For Beginners,58681709637847429648cae681aa5654
1794,Reverse Engineering with Radare 2,c1dbd64fef134dfca7ba7bd226e4567c
1799,Prometheus Alerting and Monitoring,8d74c3022b0c413a9afe2f97fd142921
1811,Mastering Ansible - From Beginner to Expert in Ansible,ab832741c36f4646b31d5575d4723ecf
1820,Complete Python Programming Masterclass Beginner to Advanced,1aec6711ae5347ae98a642e0bf5eaeb9
1822,Angular - The Complete Guide (2020 Edition),8f21cb40849942e8b9501bd5a0363798
1868,Learn Java Unit Testing with Junit & Mockito in 30 Steps,87530ec715194422ad671781913fb068
1881,Learn Spring Boot - Rapid Spring Application Development,64195c7da92d49b59cf8c5a3cd8d759b
1886,Spring & Hibernate for Beginners (includes Spring Boot),5e3b88c3e09b4d0b95555ee66d095400
1909,Chef Fundamentals: A Recipe for Automating Infrastructure,fcbd5a6eae3c4b459904e6ed6a80c42a
1916,Linux Technical Interview Questions and Answers,41a487824922489fb635059405f1ce65
1919,Clear and Simple VMware vSAN 6.7 (Virtual SAN),a945d4f75cc74347b4da48217000aec1
1920,"[2021] Career Hacking™: Resume, LinkedIn, Interviewing +More",62ddbd7eaac0454eadcbc96cc7844a7c
1921,The Complete QlikView Boot Camp,6d14dce0dd054728a31d6f28c8a8584f
1937,Complete Python Scripting for Automation,0d7156151bcd4f439289fcc557e9766b
1948,Data Warehouse Fundamentals for Beginners,72793ac8d27441c5a0a38cee38996949
1959,Illustrator 2021 MasterClass,9cf8e4208b92481ca7403aeb9361c764
1965,Design Patterns in Java,20bde68aa1114479ba9474e31f9ce61d
1971,Master Course in Tableau 10 & 2020 for Business Intelligence,f83d54df629b4568884353b7255a52de
1972,"CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition",f54a3bd506eb4055a70f122c4b33deb3
1974,Unlock Excel VBA and Excel Macros,377af5eff6624ecd8dcb6d389f621dea
1978,"Ionic - Build iOS, Android & Web Apps with Ionic & Angular",7cff16f9980f40efb44ab3fdff1fd245
1987,Hyperion Financial Management Advanced Course,ae89d982c2d64dccac83b6354d818142
1992,Serverless React with AWS Amplify - The Complete Guide,c82b52ddccaf414bbc8f3480fc462919
1995,Management Skills: New Manager Training in Essential Skills,77dd8ebbdab5401993ce3aa4b169be86
2000,Network Hacking Continued - Intermediate to Advanced,f406e7716c7f4c4992f29a878afa9a28
2001,Depression Breakthrough: How To End The Cycle of Depression,9f6b6899e1134a0e9f2ae1fce2b8b213
2029,Relational Database Design,0ba03fc7492b4b92ad785314cd43df77
2034,Facebook Ads & Facebook Marketing MASTERY 2020 | Coursenvy ®,80d5de01f8f2414fb3e9a305e912a809
2036,Amazon FBA Course - How to Sell on Amazon MASTERY Course,b28dd9b421b945d3b0f6c029fc9af446
2038,Apache Flink | A Real Time & Hands-On course on Flink,b2c9be3c80964c9286f6743079fcbaf4
2039,Pinterest Marketing: Using Pinterest for Business Growth,91ed0980219e422b99c94ad56c09ee3c
2043,[2021] Growth Hacking with Digital Marketing (Version 7.3),84444ba50d3f44fe922ee6dc373f8657
2044,Strong & Effective Marketing Plan (Plan Template & Example),8b65ac5523bd46b28bf32ed74981a48f
2046,The Complete Facebook Ads Course - Beginner to Advanced,49d8346e33964ba9bf09cc5b2bd9b0e6
2047,Growth hacks for entrepreneurs,6ebf3cbe451a4e87bc41d98ecafe6575
2048,How to build an ecommerce store with wordpress & woocommerce,0ef799f03e8d4784bd5b6e7ddc335af8
2049,iPhone Photography | Take Professional Photos On Your iPhone,1222433d0fc948f6955fe88b8f11344f
2050,10 Instagram Marketing Strategies That Make Me 6-Figures,67c369b157234f4887ed28123ba02c7a
2052,Instagram Domination: Build Your Brand & Get More Followers,d3aaf1ddb80b453bb4e796f04baa6c6a
2053,"Instagram Marketing 2020: Hashtags, Live, Stories, Ads &more",730ffe9d065244b98a8c0ef6f358a70f
2056,"2020 Selling On Amazon: Amazon SEO, Ads, Ecommerce Marketing",cc8a46f581d64cdfb409b664dc35668a
2073,PMP EXAM PREP-Project Management Professional FULL TRAINING,65a46a5b41d74959bb2ddaad04479c65
2084,PMI-ACP Agile Certified Exam Prep - PMI REP 21 PDUs,7ba6b6fef1a244a18d4a00659a3dd04b
2094,Bootstrap 4 From Scratch With 5 Projects,19ebd141be1e41829d748c24189437b8
2096,Neuroplasticity: How To Rewire Your Brain,be135bd33dfc48abae7502640b9b1bfd
2097,Java for complete beginners | Learn core java using IntelliJ,3e708920a58c428f8ed31fadbb86ac55
2106,Flutter & Dart - The Complete Flutter App Development Course,128d424d49464f9d9f59022f69881f44
2112,The Modern Angular Bootcamp [2020],e52860367b1a4f708ae29684f0aae6cb
2121,Angular: De cero a experto (Angular 10+),2ab580d99aed4b62bafa6d0aa83c5837
2122,Linux Security: The Complete Iptables Firewall Guide,d3171f09bcc14308946083f2b8e04e26
2130,"GitLab CI: Pipelines, CI/CD and DevOps for Beginners",88a5e82585f64859a675051c766f8162
2148,"2020 Ultimate Guide to Raspberry Pi : Tips, Tricks and Hacks",70b689387b204f71bddc38b5952a5d2b
2150,Manage Finance Data with Python & Pandas: Unique Masterclass,4dd671b653864af086294f23355ba4a3
2168,Microsoft Power BI - A Complete Introduction [2020 EDITION],1dafced20b6b485bb87830672fbc6470
2171,Tableau 2020 Certified Associate Exam Guide A-Z (w Datasets),48420b92ae774a64974edd4bfed6d3e8
2180,Digital Marketing Automation: Save Time and Get More Done,c0e769cc3c354f0f817e764a2e507f34
2183,The DEFINITIVE course on Speed Reading. All techniques+hacks,a6783a063d24430f9d315c80ffb5ee76
2184,"REST Assured API Automation,Allure Reports - An Introduction",e5e9f3a7adf143ca9ea75bce0f8d5791
2185,The Modern Python 3 Bootcamp,b7f8351fe5284650babc58dcecd108fd
2188,"Winning Communication Skills for Telephone, Conference Calls",5eeef0bdd64b4b0da3792f772dc08608
2189,Kotlin for Beginners: Learn Programming With Kotlin,3b8c7eaf98ff440c856c248ce5ae5e3a
2196,"Vue - The Complete Guide (w/ Router, Vuex, Composition API)",801ec1d474d245e285b84026a8335fad
2203,Node.js: The Complete Guide to Build RESTful APIs (2018),efc5e97047b94b8aa422721d5eae1c6e
2210,"NodeJS - The Complete Guide (MVC, REST APIs, GraphQL, Deno)",b283e6baab0e41e98c7336df0eaf149f
2211,Gradle Fundamentals,964fa58da7814189afad9f13eb24c008
2212,Build Websites from Scratch with HTML & CSS,79633bdae5e84aa8b587fa93c18df42d
2216,"Virtual Private Networks for beginners - VPN, Cisco training",2e1f7cd07f7645df9294f821895a1ca0
2225,Active Directory on Windows Server 2016,b735ff8256b9476c9153434fce53e94d
2230,Conscious Listening,cf763a2acf2749dcb37d0a4a9238b703
2241,The Complete React Native + Hooks Course [2020 Edition],30e55023ba904612999e70331adf4595
2269,Master Java Unit Testing with Spring Boot & Mockito,bdba2883fca44f7aafcde3df0ffdbf46
2271,Go Java Full Stack with Spring Boot and React,5fe5fb3c92694bfd9ddcd444b4445bb4
2273,Master CMake for Cross-Platform C++ Project Building,a253029e5cf04c568dd36d350a674a88
2275,Splunk 2020 - Beginner to Architect,fefefa1fa2b244d4a8143011ceb24486
2278,MongoDB Administration,869553f000f94a448754bb69a5485393
2294,Spring & Spring Boot Interview Guide,bc6be6a61d154213912d563777189d99
2312,Java Interview Guide : 200+ Interview Questions and Answers,e06c0dfd99c94a64b62dadf15f957ab2
2315,An Introduction to Emotional Intelligence,c5d4a768a31d4273a9c4081419b68506
2334,"UI Automation with Serenity BDD (Selenium, Cucumber, Junit)",104885cf89c84e07ba8c156ae2c9556b
2336,ISTQB Foundation level (CTFL) Training 2020 exam + 1500quiz,3dfc5c92ce95495594cd9edb1ca64e21
2370,2020 Complete Public Speaking Masterclass For Every Occasion,7ea25e151a3643429e0c54cbc9998d70
2375,TCP/IP Socket Programming in C# .Net For Coders & Students,4827db8a1a1b492082dc8bd8525753ea
2377,Learn DevOps: The Complete Kubernetes Course,4e4ab2cd77ab4d97b77369470051db7a
2378,Amazon EKS Starter: Docker on AWS EKS with Kubernetes,e44ba66e91564eb1af0d952d6862dc7e
2385,Xamarin Forms: Build Native Cross-platform Apps with C#,ca3e418ca9604cdeabc44c4a8c7ad0a6
2387,CCIE Enterprise Infrastructure - OSPF,2828b914a96b4f718a5f4fcca5e5ebd5
2394,Complete C# Masterclass,b1fa4d48251b4da4a5f7a47bc1ed849e
2395,Windows Presentation Foundation Masterclass,9f16006879b4497cb5c9917a1b5e8800
2396,Kanban Fundamentals: How to Become Insanely Productive,01c81890a54640cba809bec6b219f316
2399,The Complete English Grammar Course - Perfect Your English,6962976348094f31b3665a8febd3e2cb
2400,The Complete WordPress Website & SEO Training Masterclass,608e1621a11945e790069e4d001f95b9
2401,Design Thinking for Beginners: Develop Innovative Ideas,abbcae0127bf45948d12b8fe78c01961
2403,Cisco SD-WAN Solutions (ENSDWI 300-415) Weekend Crash Course,dd3e5e2bfd5646a7a0c1208357998622
2406,Learn Perl 5 By Doing It,d9d4fbc9b9a84ce593f539bad34c2c26
2420,Business Analyst: Software Testing Processes & Techniques,020f39c82aa54c7ab8c55b9cc038f79b
2424,Cisco BGP Configuration & Labs 2020- Basic to Advanced!,a69113e541ae406493d02c2d101ba716
2431,Build+Deploy+Test with Jenkins 2.0,092bc522cbb5444db1adeb6ec95a5af9
2437,LEARNING PATH: Complete Roadway to Informatica Powercenter 9,2a2d6a3d7f5846ecaef702e344ab9ea2
2441,Golang: Intro to REST API JWT auth with Go programming lang,b6f44e2176e14272b0717171dc4e8039
2457,Punctuation Mastery,7ccd115cb4a541afaea691faccd873bb
2467,Blogging Masterclass: How To Build A Successful Blog In 2020,1bb6d6bce65f4da2b0304b8e5c338fdc
2468,SAP ABAP Programming For Beginners - Online Training,ad04794491f44d57bab2cbde316bb834
2505,Master Math by Coding in Python,7a02692e148c4e72acb96654d6900aa7
2511,Building Influence at Work,442e99cdbefd46c1953c67eeb9323f7a
2522,The Complete Python Developer Certification Course,ddd189cb932445809eefd250db9600ab
2528,"The Complete Personal Finance Course: Save,Protect,Make More",ae539009cab44e97b2fd4bfc1c92ec02
2532,The Complete Tableau Bootcamp for Data Visualization,04bfe2a6cf404dc2864296b2667fc112
2533,"LinkedIn Marketing, Lead Generation & B2B Sales for LinkedIn",fb3be931c9554c97b30513c754bed625
2537,"Complete React Developer in 2021 (w/ Redux, Hooks, GraphQL)",d9d6e33ff6ca4d94b3d6f4f41edd709a
2538,Posturecise (Level 1) Create Healthy Posture Habits for Life,b24bffc8020b45b0a3b1d29163a44ea2
2546,How to Work with Interior Design Styles Like a Pro,6aa132c5df95400a9edaac05cb7a1af4
2550,"Python Regular Expressions w/ Projects, Quizzes, Exercises",2be765ab54934ac2835aaded9ebb0f91
2551,CUDA programming Masterclass,f06e34cecccf4c0a94672f59a6320aa5
2568,Monitoring and Alerting with Prometheus,338a7e886d9b40a8bc5baadaac5bb8f6
2570,"Python + SQL + Tableau: Integrating Python, SQL, and Tableau",9d7e44bee3764e6f9dea8b2f0d1bcff2
2575,SystemVerilog Assertions & Functional Coverage FROM SCRATCH,a4e55caf186a4817b88c3ce18b73f572
2577,Performance Testing Using Locust 1.0,e5a1ec0dbba64e01b9fee5bd4f2ec199
2579,Hands-on: Complete Penetration Testing and Ethical Hacking,b97ee18bfb034c9787fd5cc2ec54e10c
2588,"Signal processing problems, solved in MATLAB and in Python",811c4a00c03d40499493745ae30a37b6
2597,SDR for Ethical Hackers and Security Researchers,d4d42638b6b248aca3346bdda2bb00ca
2634,Postman: The Complete Guide - REST API Testing,fed09bbe1d8d480ab0d84b356a2d9996
2648,English Grammar - Tenses and verb structures,8e666093decd46f4819ffdec1b0734c3
2659,TOEFL Prep in 2 Days: The TOEFL Emergency Course (NEW),99ceb91e98c240f380681786aa30bd6f
2660,Robot Framework Test Automation - Level 1 ( Selenium ),f7d4367922844591a3901d8c4e3b6378
